node_index,orientation,partner_index,stream,x,y,z
0,positive,6,qenn,-0.8838221426395217,-0.02545609175033622,-0.3999737936689688
1,positive,7,qenn,1.0,0.22329409615739151,-0.2983079902267958
2,positive,8,pgqenn,-0.32661478935194127,0.6451818835153104,0.27202781097178613
3,positive,9,pgqenn,0.19111759410837859,-0.15009188666884507,0.17590360521597476
4,positive,10,memory_transfer,0.0017454698598207254,-0.3661657184626556,0.2759152894308905
5,positive,11,memory_transfer,0.01757386802326335,-0.3267622827908651,-0.02556492172288669
6,negative,0,qenn,0.8838221426395217,0.02545609175033622,0.3999737936689688
7,negative,1,qenn,-1.0,-0.22329409615739151,0.2983079902267958
8,negative,2,pgqenn,0.32661478935194127,-0.6451818835153104,-0.27202781097178613
9,negative,3,pgqenn,-0.19111759410837859,0.15009188666884507,-0.17590360521597476
10,negative,4,memory_transfer,-0.0017454698598207254,0.3661657184626556,-0.2759152894308905
11,negative,5,memory_transfer,-0.01757386802326335,0.3267622827908651,0.02556492172288669
